run,arch,stage,block,n_queries,n_keys,head_dim,eff_keys,std_eff_keys,energy_std,std_energy_std,peak_x_unif,std_peak_x_unif,key0_x_unif,std_key0_x_unif,key_row_spread,std_key_row_spread,key_row_range,std_key_row_range,ctrl_eff_frac,std_ctrl_eff_frac,eff_frac,std_eff_frac,keys_identical,collapsed,n_skulls,skull_ids,row_mass,std_row_mass,frac_starved,std_frac_starved
cd_rep05_full_f0,paper,encoder,E-SA8,2048,2048,512,2048.0000813802085,0.0001150889943337,0.0003431081810655,5.1924977025014576e-05,1.000700036684672,0.0001008938080517,1.00000003973643,5.6195798014525375e-08,0.0023279847421993,0.0002070695558669,0.0465918655196825,0.0035898441532054,1.0000001192092896,0.0,1.00000003973643,5.6195798014525375e-08,False,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,D1,D1-STA1,1024,1024,1024,1024.00048828125,0.0,1.260578604463565e-09,8.138760613789653e-11,1.0,0.0,1.0,0.0,3.8650697457380074e-09,2.583836624013269e-10,0.0,0.0,1.0000005960464478,0.0,1.0000004768371582,0.0,True,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,D1,D1-STA2,1024,1024,1024,1024.00048828125,0.0,1.405680905008921e-09,1.2683575195929615e-10,1.0,0.0,1.0,0.0,3.8650697457380074e-09,2.583836624013269e-10,0.0,0.0,1.0000005960464478,0.0,1.0000004768371582,0.0,True,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,D1,D1-STA3,1024,1024,1024,1024.00048828125,0.0,1.296389958345874e-09,5.906751216705314e-11,1.0,0.0,1.0,0.0,3.8650697457380074e-09,2.583836624013269e-10,0.0,0.0,1.0000005960464478,0.0,1.0000004768371582,0.0,True,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,D1,D1-STA4,1024,1024,1024,1024.00048828125,0.0,1.699011894136977e-09,1.3982493048777456e-10,1.0,0.0,1.0,0.0,3.8650697457380074e-09,2.583836624013269e-10,0.0,0.0,1.0000005960464478,0.0,1.0000004768371582,0.0,True,True,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,D2,D2-STA1,3072,3072,426,2670.451416015625,15.181352518478088,0.5272150834401449,0.0139014434487592,1.834853132565816,0.0137931270960533,1.0006970564524331,0.001387646125455,0.0970781122644742,0.0016432476924515,0.7828492323557535,0.0061736441412778,0.9995763897895812,2.2448251905848275e-05,0.8692875703175863,0.004941846522942,False,False,3,083 053 070,1.0,0.0,0.0,0.0
cd_rep05_full_f0,paper,D2,D2-STA2,3072,3072,426,440.58960978190106,59.3146481045085,0.8675801555315653,0.0651514387618681,375.1796315511068,108.80859955219933,0.445875272154808,0.2829362940258134,0.0970781122644742,0.0016432476924515,0.7828492323557535,0.0061736441412778,0.998922606309255,0.0001413864835924,0.1434210969342126,0.019308153679853,False,False,3,083 053 070,0.0654809897144635,0.0014277661955957,0.9377170205116272,0.0026221849596548
cd_rep05_full_f0,paper,D2,D2-STA3,3072,3072,426,146.07296752929688,12.97942055354242,1.0438575943311057,0.0844041913411376,1645.895751953125,559.3771452026772,0.1597527215878168,0.0268834027118417,0.0970781122644742,0.0016432476924515,0.7828492323557535,0.0061736441412778,0.9982486367225648,0.0002779790528959,0.0475497941176096,0.0042250717947729,False,False,3,083 053 070,0.1228335375587145,0.0801019968020627,0.935546875,0.0
cd_rep05_full_f0,paper,D2,D2-STA4,3072,3072,426,158.83211771647134,17.82415914888408,1.7025604645411174,0.1693220809972491,1259.5469970703125,319.3851937832548,0.145126869281133,0.0806136239614149,0.0970781122644742,0.0016432476924515,0.7828492323557535,0.0061736441412778,0.9950518210728964,0.0010006151221903,0.0517031633191638,0.0058021351396107,False,False,3,083 053 070,0.3397685041030248,0.1791824483330336,0.8820529580116272,0.0369532717125145
cd_rep05_full_f1,paper,encoder,E-SA1,2048,2048,256,2048.000244140625,0.0,0.0001980145801402,5.121752822933778e-06,1.0004766782124836,1.5290214708730363e-05,1.0,0.0,0.0019671557626376,2.4696532686176807e-05,0.0310379695147275,0.0013847368450776,1.0000001192092896,0.0,1.0000001192092896,0.0,False,True,3,055 088 026,1.0,0.0,0.0,0.0
